file_name,vulnerability,model
codellama_13b-10575.c,1,codellama_13b
gemini_pro-26077.c,1,gemini_pro
codellama_13b-11768.c,1,codellama_13b
gemma7b-33801.c,1,gemma7b
gpt35-53518.c,1,gpt35
codellama_13b-8182.c,1,codellama_13b
gemini_pro-1444.c,0,gemini_pro
falcon180b-27800.c,1,falcon180b
mistral_7b-6618.c,0,mistral_7b
codellama_13b-2219.c,0,codellama_13b
gemini_pro-2681.c,1,gemini_pro
mistral_7b-486.c,0,mistral_7b
llama2-13B-7828.c,0,llama2
gemini_pro-16497.c,1,gemini_pro
falcon2-11B-4666.c,1,falcon2
gemini_pro-14406.c,1,gemini_pro
falcon180b-22969.c,0,falcon180b
codellama_13b-4605.c,0,codellama_13b
llama2-13B-6999.c,1,llama2
gemini_pro-6170.c,1,gemini_pro
falcon2-11B-7214.c,1,falcon2
gpt4o_mini-36978.c,0,gpt4o_mini
gemini_pro-33499.c,1,gemini_pro
mistral_7b-6793.c,1,mistral_7b
mistral_7b-1572.c,1,mistral_7b
gemini_pro-34705.c,0,gemini_pro
gpt4o_mini-9320.c,1,gpt4o_mini
falcon2-11B-9935.c,1,falcon2
gpt35-15422.c,0,gpt35
codellama_13b-9024.c,1,codellama_13b
gemini_pro-34689.c,0,gemini_pro
codellama_13b-3832.c,1,codellama_13b
mistral_7b-2146.c,1,mistral_7b
llama2-13B-6849.c,0,llama2
gpt4o_mini-1750.c,1,gpt4o_mini
falcon2-11B-1108.c,1,falcon2
gpt35-51819.c,1,gpt35
gpt35-20588.c,1,gpt35
llama2-13B-16409.c,1,llama2
llama2-13B-9214.c,0,llama2
gemma7b-20825.c,0,gemma7b
gpt35-68194.c,0,gpt35
gemini_pro-31247.c,1,gemini_pro
mistral_7b-9173.c,0,mistral_7b
gemini_pro-34167.c,0,gemini_pro
falcon180b-63626.c,1,falcon180b
llama2-13B-19786.c,0,llama2
falcon180b-70734.c,1,falcon180b
gemini_pro-19056.c,1,gemini_pro
falcon180b-68839.c,1,falcon180b
gpt35-60970.c,0,gpt35
gpt4o_mini-14211.c,1,gpt4o_mini
codellama_13b-1360.c,0,codellama_13b
falcon2-11B-7993.c,0,falcon2
gemma7b-14344.c,1,gemma7b
codellama_13b-2095.c,0,codellama_13b
gemma7b-39507.c,1,gemma7b
gemma7b-17956.c,0,gemma7b
mistral_7b-1564.c,1,mistral_7b
gpt4o_mini-11984.c,0,gpt4o_mini
falcon180b-6945.c,0,falcon180b
codellama_13b-8522.c,0,codellama_13b
codellama_13b-6267.c,1,codellama_13b
falcon2-11B-10806.c,1,falcon2
codellama_13b-11428.c,1,codellama_13b
falcon2-11B-4321.c,1,falcon2
gemma7b-14097.c,1,gemma7b
gemma7b-29497.c,0,gemma7b
falcon180b-47516.c,0,falcon180b
falcon180b-43921.c,1,falcon180b
falcon180b-3751.c,1,falcon180b
falcon180b-18040.c,1,falcon180b
gpt35-60258.c,0,gpt35
gemma7b-7919.c,1,gemma7b
falcon180b-21528.c,0,falcon180b
mistral_7b-4315.c,1,mistral_7b
gpt35-14532.c,0,gpt35
llama2-13B-4612.c,1,llama2
gpt35-8209.c,0,gpt35
llama2-13B-3406.c,0,llama2
llama2-13B-11574.c,1,llama2
gemma7b-41205.c,1,gemma7b
falcon180b-25559.c,0,falcon180b
falcon2-11B-10445.c,1,falcon2
gemma7b-46346.c,1,gemma7b
falcon2-11B-2004.c,0,falcon2
falcon180b-18998.c,1,falcon180b
gpt4o_mini-24961.c,1,gpt4o_mini
gemini_pro-36679.c,1,gemini_pro
mistral_7b-9251.c,1,mistral_7b
falcon2-11B-2450.c,1,falcon2
codellama_13b-2889.c,0,codellama_13b
mistral_7b-2006.c,0,mistral_7b
llama2-13B-9415.c,1,llama2
gpt4o_mini-13905.c,1,gpt4o_mini
mistral_7b-9400.c,0,mistral_7b
gemini_pro-9680.c,0,gemini_pro
codellama_13b-6511.c,1,codellama_13b
falcon180b-65667.c,1,falcon180b
gpt4o_mini-21737.c,0,gpt4o_mini
gpt4o_mini-19684.c,1,gpt4o_mini
mistral_7b-6598.c,0,mistral_7b
mistral_7b-2444.c,1,mistral_7b
falcon180b-67109.c,1,falcon180b
gemini_pro-7468.c,1,gemini_pro
gpt35-15523.c,0,gpt35
gemini_pro-221.c,0,gemini_pro
gpt4o_mini-8039.c,0,gpt4o_mini
codellama_13b-4878.c,1,codellama_13b
gemma7b-7521.c,0,gemma7b
codellama_13b-1262.c,1,codellama_13b
codellama_13b-10339.c,1,codellama_13b
gemma7b-7086.c,1,gemma7b
falcon180b-42349.c,0,falcon180b
mistral_7b-8389.c,1,mistral_7b
mistral_7b-8072.c,0,mistral_7b
gpt4o_mini-10648.c,1,gpt4o_mini
gemini_pro-6191.c,1,gemini_pro
llama2-13B-7077.c,1,llama2
gemma7b-15758.c,0,gemma7b
falcon180b-16988.c,0,falcon180b
falcon180b-52729.c,0,falcon180b
llama2-13B-421.c,0,llama2
gpt35-19065.c,1,gpt35
gemma7b-32066.c,1,gemma7b
gemma7b-13807.c,1,gemma7b
gpt4o_mini-2132.c,1,gpt4o_mini
falcon2-11B-5930.c,1,falcon2
codellama_13b-10706.c,0,codellama_13b
gemma7b-10574.c,1,gemma7b
falcon2-11B-979.c,1,falcon2
falcon2-11B-8147.c,1,falcon2
gpt35-66785.c,0,gpt35
llama2-13B-8863.c,1,llama2
falcon180b-52961.c,0,falcon180b
falcon180b-36113.c,1,falcon180b
falcon2-11B-2507.c,0,falcon2
codellama_13b-4429.c,0,codellama_13b
llama2-13B-9465.c,0,llama2
gemma7b-8968.c,0,gemma7b
gemini_pro-36383.c,0,gemini_pro
codellama_13b-9097.c,0,codellama_13b
mistral_7b-1769.c,0,mistral_7b
codellama_13b-3401.c,1,codellama_13b
falcon2-11B-2909.c,1,falcon2
gpt35-6267.c,0,gpt35
falcon2-11B-7903.c,1,falcon2
gpt35-58739.c,0,gpt35
gpt4o_mini-18237.c,1,gpt4o_mini
codellama_13b-11454.c,1,codellama_13b
gemini_pro-39392.c,1,gemini_pro
falcon2-11B-787.c,0,falcon2
gpt4o_mini-33257.c,1,gpt4o_mini
gemma7b-18904.c,1,gemma7b
gemini_pro-9682.c,0,gemini_pro
codellama_13b-437.c,1,codellama_13b
falcon180b-56163.c,0,falcon180b
gpt4o_mini-35384.c,1,gpt4o_mini
falcon180b-39074.c,1,falcon180b
gpt35-13983.c,1,gpt35
gpt35-40011.c,0,gpt35
gemini_pro-35424.c,1,gemini_pro
codellama_13b-2723.c,1,codellama_13b
falcon2-11B-8312.c,0,falcon2
gpt35-37179.c,1,gpt35
gpt4o_mini-3829.c,0,gpt4o_mini
gemma7b-23414.c,1,gemma7b
codellama_13b-2682.c,1,codellama_13b
gpt35-62191.c,0,gpt35
llama2-13B-2458.c,1,llama2
falcon180b-48928.c,1,falcon180b
falcon2-11B-10261.c,0,falcon2
gpt4o_mini-19457.c,1,gpt4o_mini
llama2-13B-19036.c,0,llama2
gpt35-50814.c,1,gpt35
falcon2-11B-5501.c,0,falcon2
codellama_13b-8732.c,1,codellama_13b
gpt35-61778.c,1,gpt35
gemini_pro-12432.c,1,gemini_pro
llama2-13B-18026.c,1,llama2
falcon180b-49201.c,1,falcon180b
gemma7b-36477.c,0,gemma7b
llama2-13B-8163.c,0,llama2
gpt4o_mini-32995.c,0,gpt4o_mini
gpt4o_mini-27703.c,0,gpt4o_mini
llama2-13B-4815.c,0,llama2
gemma7b-25190.c,0,gemma7b
gpt4o_mini-6388.c,0,gpt4o_mini
codellama_13b-9563.c,1,codellama_13b
mistral_7b-8941.c,0,mistral_7b
mistral_7b-5930.c,1,mistral_7b
gemma7b-16120.c,1,gemma7b
gemma7b-22510.c,0,gemma7b
gemma7b-3287.c,1,gemma7b
falcon180b-43584.c,0,falcon180b
gpt4o_mini-28222.c,1,gpt4o_mini
falcon180b-8947.c,0,falcon180b
gpt4o_mini-19227.c,1,gpt4o_mini
codellama_13b-9252.c,1,codellama_13b
mistral_7b-1069.c,0,mistral_7b
mistral_7b-9009.c,0,mistral_7b
mistral_7b-8676.c,0,mistral_7b
falcon2-11B-7007.c,1,falcon2
llama2-13B-6581.c,0,llama2
gemini_pro-7319.c,1,gemini_pro
gpt4o_mini-5936.c,0,gpt4o_mini
falcon2-11B-3594.c,0,falcon2
mistral_7b-8618.c,0,mistral_7b
falcon180b-22959.c,0,falcon180b
falcon2-11B-5493.c,0,falcon2
gemma7b-31663.c,1,gemma7b
codellama_13b-4813.c,0,codellama_13b
gemini_pro-39561.c,0,gemini_pro
gemma7b-14452.c,1,gemma7b
gpt4o_mini-39854.c,0,gpt4o_mini
gemma7b-4246.c,1,gemma7b
gpt35-42642.c,1,gpt35
falcon2-11B-5898.c,1,falcon2
llama2-13B-8811.c,1,llama2
codellama_13b-7052.c,1,codellama_13b
gpt35-42695.c,0,gpt35
gpt4o_mini-33025.c,1,gpt4o_mini
llama2-13B-4737.c,1,llama2
gpt4o_mini-31347.c,1,gpt4o_mini
llama2-13B-10760.c,0,llama2
gpt35-2742.c,0,gpt35
llama2-13B-12376.c,0,llama2
falcon180b-39976.c,1,falcon180b
mistral_7b-9697.c,0,mistral_7b
codellama_13b-5895.c,1,codellama_13b
gpt4o_mini-4181.c,0,gpt4o_mini
llama2-13B-16250.c,0,llama2
gemma7b-36156.c,1,gemma7b
mistral_7b-901.c,1,mistral_7b
gemma7b-36621.c,1,gemma7b
llama2-13B-6352.c,0,llama2
falcon2-11B-7584.c,0,falcon2
llama2-13B-14758.c,0,llama2
gpt35-5046.c,0,gpt35
gpt35-8749.c,0,gpt35
gpt35-25035.c,1,gpt35
codellama_13b-3136.c,1,codellama_13b
falcon180b-57760.c,0,falcon180b
gpt35-2514.c,1,gpt35
gpt4o_mini-11435.c,1,gpt4o_mini
gemini_pro-32959.c,0,gemini_pro
llama2-13B-13101.c,1,llama2
gemma7b-19974.c,1,gemma7b
gemma7b-45720.c,0,gemma7b
gemini_pro-25672.c,1,gemini_pro
gemma7b-46120.c,1,gemma7b
codellama_13b-4102.c,1,codellama_13b
gemma7b-36580.c,0,gemma7b
gpt4o_mini-20958.c,1,gpt4o_mini
gpt4o_mini-26761.c,0,gpt4o_mini
mistral_7b-7101.c,1,mistral_7b
gpt4o_mini-1658.c,0,gpt4o_mini
mistral_7b-9178.c,0,mistral_7b
falcon2-11B-4090.c,1,falcon2
codellama_13b-2473.c,1,codellama_13b
falcon2-11B-2542.c,1,falcon2
gemini_pro-6755.c,1,gemini_pro
falcon180b-60540.c,0,falcon180b
mistral_7b-7310.c,1,mistral_7b
codellama_13b-900.c,0,codellama_13b
gpt4o_mini-34795.c,1,gpt4o_mini
gemma7b-15932.c,0,gemma7b
llama2-13B-15545.c,1,llama2
gpt35-34872.c,0,gpt35
gemma7b-34744.c,0,gemma7b
gemini_pro-7473.c,1,gemini_pro
gemini_pro-25534.c,0,gemini_pro
codellama_13b-9214.c,1,codellama_13b
llama2-13B-4130.c,1,llama2
falcon180b-69517.c,1,falcon180b
gemini_pro-18687.c,0,gemini_pro
gpt4o_mini-34047.c,0,gpt4o_mini
gemma7b-41325.c,0,gemma7b
mistral_7b-5347.c,1,mistral_7b
gpt35-63191.c,1,gpt35
gpt35-8437.c,0,gpt35
gemma7b-4420.c,0,gemma7b
gemma7b-26996.c,1,gemma7b
codellama_13b-8785.c,0,codellama_13b
mistral_7b-9800.c,0,mistral_7b
gpt4o_mini-29240.c,1,gpt4o_mini
gpt4o_mini-4983.c,1,gpt4o_mini
llama2-13B-19172.c,0,llama2
falcon180b-11226.c,1,falcon180b
falcon2-11B-6868.c,1,falcon2
gpt35-65503.c,1,gpt35
codellama_13b-7089.c,1,codellama_13b
gpt4o_mini-20455.c,0,gpt4o_mini
gemma7b-10476.c,1,gemma7b
falcon2-11B-10906.c,1,falcon2
gemma7b-16292.c,1,gemma7b
falcon2-11B-9336.c,1,falcon2
gpt35-69568.c,1,gpt35
gemma7b-31687.c,1,gemma7b
gpt4o_mini-8092.c,0,gpt4o_mini
gpt4o_mini-31997.c,0,gpt4o_mini
codellama_13b-4948.c,1,codellama_13b
llama2-13B-4306.c,0,llama2
gpt4o_mini-10509.c,1,gpt4o_mini
gemma7b-31809.c,0,gemma7b
llama2-13B-1100.c,0,llama2
mistral_7b-7773.c,1,mistral_7b
falcon180b-33922.c,0,falcon180b
codellama_13b-7384.c,0,codellama_13b
gpt35-26721.c,0,gpt35
falcon180b-35884.c,1,falcon180b
llama2-13B-11014.c,0,llama2
gemini_pro-18011.c,1,gemini_pro
llama2-13B-14905.c,0,llama2
falcon2-11B-5413.c,0,falcon2
gemma7b-30469.c,1,gemma7b
llama2-13B-4968.c,1,llama2
llama2-13B-14473.c,1,llama2
falcon180b-4239.c,0,falcon180b
gpt35-64794.c,0,gpt35
mistral_7b-5644.c,1,mistral_7b
mistral_7b-1288.c,0,mistral_7b
falcon180b-49038.c,1,falcon180b
mistral_7b-7211.c,1,mistral_7b
gemini_pro-16196.c,1,gemini_pro
gpt4o_mini-5702.c,1,gpt4o_mini
codellama_13b-11566.c,1,codellama_13b
falcon180b-375.c,0,falcon180b
gemma7b-37991.c,1,gemma7b
falcon2-11B-6994.c,1,falcon2
mistral_7b-659.c,1,mistral_7b
falcon180b-63516.c,0,falcon180b
llama2-13B-6693.c,0,llama2
falcon2-11B-11858.c,1,falcon2
falcon180b-6938.c,0,falcon180b
gemini_pro-3524.c,0,gemini_pro
codellama_13b-8959.c,0,codellama_13b
gpt4o_mini-28858.c,0,gpt4o_mini
gpt35-483.c,0,gpt35
gpt35-7699.c,0,gpt35
gemma7b-41610.c,1,gemma7b
gpt35-1888.c,1,gpt35
gpt4o_mini-4510.c,0,gpt4o_mini
gemma7b-37358.c,0,gemma7b
llama2-13B-3441.c,0,llama2
falcon2-11B-2747.c,0,falcon2
llama2-13B-14962.c,0,llama2
gpt4o_mini-28866.c,0,gpt4o_mini
falcon180b-10283.c,1,falcon180b
llama2-13B-15104.c,0,llama2
gpt4o_mini-6524.c,0,gpt4o_mini
mistral_7b-5499.c,1,mistral_7b
falcon180b-7029.c,0,falcon180b
falcon2-11B-3511.c,1,falcon2
gpt4o_mini-18694.c,1,gpt4o_mini
gpt35-62193.c,0,gpt35
llama2-13B-12042.c,1,llama2
gpt35-52369.c,1,gpt35
falcon2-11B-8826.c,1,falcon2
gpt35-1798.c,1,gpt35
mistral_7b-1324.c,1,mistral_7b
gpt4o_mini-29541.c,1,gpt4o_mini
gpt35-55983.c,0,gpt35
gpt4o_mini-38398.c,0,gpt4o_mini
codellama_13b-1855.c,1,codellama_13b
gemini_pro-31677.c,1,gemini_pro
gpt35-6487.c,0,gpt35
gpt35-11252.c,0,gpt35
codellama_13b-7298.c,0,codellama_13b
falcon180b-42738.c,1,falcon180b
gemma7b-8260.c,0,gemma7b
gemma7b-35350.c,0,gemma7b
gpt35-26147.c,1,gpt35
gemma7b-10302.c,1,gemma7b
codellama_13b-4623.c,1,codellama_13b
gpt35-19636.c,0,gpt35
gpt35-43599.c,1,gpt35
mistral_7b-2390.c,0,mistral_7b
llama2-13B-15334.c,1,llama2
gemini_pro-38649.c,1,gemini_pro
gpt4o_mini-30766.c,0,gpt4o_mini
gpt4o_mini-15270.c,1,gpt4o_mini
gemma7b-39374.c,1,gemma7b
gemma7b-13371.c,1,gemma7b
gpt35-43167.c,1,gpt35
gemma7b-17510.c,0,gemma7b
mistral_7b-5802.c,1,mistral_7b
gpt4o_mini-30144.c,0,gpt4o_mini
gpt4o_mini-26495.c,0,gpt4o_mini
gemini_pro-17382.c,0,gemini_pro
gpt4o_mini-31760.c,0,gpt4o_mini
gemini_pro-32331.c,1,gemini_pro
falcon180b-38159.c,1,falcon180b
codellama_13b-5833.c,1,codellama_13b
falcon2-11B-2253.c,0,falcon2
gemma7b-13653.c,1,gemma7b
llama2-13B-6550.c,0,llama2
falcon2-11B-11408.c,0,falcon2
gemma7b-6881.c,1,gemma7b
gpt35-32291.c,0,gpt35
falcon2-11B-4717.c,1,falcon2
falcon2-11B-10981.c,1,falcon2
falcon180b-55582.c,0,falcon180b
falcon180b-6420.c,1,falcon180b
gpt35-51957.c,1,gpt35
gpt35-15168.c,1,gpt35
falcon2-11B-581.c,1,falcon2
falcon180b-14766.c,0,falcon180b
falcon180b-70634.c,1,falcon180b
gpt35-40878.c,1,gpt35
llama2-13B-1655.c,1,llama2
gemini_pro-7531.c,0,gemini_pro
mistral_7b-3173.c,1,mistral_7b
gpt4o_mini-35122.c,1,gpt4o_mini
gpt4o_mini-31606.c,0,gpt4o_mini
gpt35-71317.c,0,gpt35
gpt4o_mini-477.c,1,gpt4o_mini
falcon180b-61468.c,1,falcon180b
gemma7b-15666.c,0,gemma7b
falcon2-11B-3342.c,0,falcon2
gemma7b-40818.c,0,gemma7b
llama2-13B-6808.c,0,llama2
mistral_7b-7916.c,0,mistral_7b
codellama_13b-6605.c,0,codellama_13b
llama2-13B-8081.c,1,llama2
gpt4o_mini-1620.c,0,gpt4o_mini
gemma7b-16749.c,1,gemma7b
gemini_pro-11184.c,0,gemini_pro
falcon180b-23587.c,0,falcon180b
falcon180b-68848.c,1,falcon180b
codellama_13b-4167.c,0,codellama_13b
gemma7b-36942.c,1,gemma7b
codellama_13b-477.c,1,codellama_13b
gemini_pro-34702.c,0,gemini_pro
codellama_13b-10939.c,1,codellama_13b
codellama_13b-8880.c,1,codellama_13b
falcon2-11B-4392.c,1,falcon2
mistral_7b-5895.c,1,mistral_7b
codellama_13b-6243.c,1,codellama_13b
mistral_7b-3536.c,1,mistral_7b
gpt4o_mini-2371.c,1,gpt4o_mini
gpt4o_mini-29249.c,0,gpt4o_mini
falcon180b-20220.c,0,falcon180b
llama2-13B-2939.c,1,llama2
falcon2-11B-10905.c,0,falcon2
gpt35-4273.c,0,gpt35
gpt4o_mini-12735.c,0,gpt4o_mini
codellama_13b-2450.c,0,codellama_13b
falcon180b-32165.c,1,falcon180b
codellama_13b-10676.c,0,codellama_13b
gpt35-24874.c,0,gpt35
gemini_pro-38122.c,1,gemini_pro
falcon2-11B-6686.c,1,falcon2
gpt4o_mini-31788.c,0,gpt4o_mini
gpt4o_mini-26749.c,0,gpt4o_mini
gemini_pro-39449.c,1,gemini_pro
llama2-13B-8738.c,1,llama2
llama2-13B-2126.c,0,llama2
falcon180b-9528.c,1,falcon180b
codellama_13b-7065.c,0,codellama_13b
falcon2-11B-290.c,0,falcon2
gpt4o_mini-15596.c,1,gpt4o_mini
codellama_13b-2395.c,0,codellama_13b
falcon2-11B-1424.c,1,falcon2
gpt35-22844.c,0,gpt35
gpt35-41747.c,0,gpt35
gemini_pro-38473.c,0,gemini_pro
gpt35-35643.c,1,gpt35
gemini_pro-39860.c,0,gemini_pro
falcon2-11B-10166.c,1,falcon2
mistral_7b-200.c,0,mistral_7b
gemma7b-32216.c,0,gemma7b
mistral_7b-1088.c,0,mistral_7b
gemini_pro-23666.c,0,gemini_pro
codellama_13b-7568.c,0,codellama_13b
gemini_pro-29178.c,1,gemini_pro
codellama_13b-10835.c,0,codellama_13b
codellama_13b-8123.c,1,codellama_13b
mistral_7b-4317.c,1,mistral_7b
gemma7b-30382.c,0,gemma7b
gpt35-42336.c,1,gpt35
gemini_pro-35406.c,0,gemini_pro
gpt35-12740.c,0,gpt35
llama2-13B-12857.c,1,llama2
falcon180b-21498.c,1,falcon180b
codellama_13b-6055.c,0,codellama_13b
gemma7b-17948.c,1,gemma7b
gpt4o_mini-15352.c,0,gpt4o_mini
gpt35-21574.c,1,gpt35
llama2-13B-17049.c,1,llama2
falcon180b-34982.c,1,falcon180b
gpt4o_mini-32527.c,1,gpt4o_mini
gpt35-63714.c,1,gpt35
gemma7b-24192.c,1,gemma7b
falcon180b-19230.c,0,falcon180b
gemma7b-32011.c,1,gemma7b
mistral_7b-3495.c,1,mistral_7b
falcon180b-31187.c,1,falcon180b
falcon2-11B-1114.c,1,falcon2
falcon180b-22475.c,0,falcon180b
falcon2-11B-9450.c,1,falcon2
gemini_pro-35483.c,1,gemini_pro
falcon180b-69651.c,0,falcon180b
gpt4o_mini-37081.c,1,gpt4o_mini
falcon180b-61268.c,1,falcon180b
llama2-13B-2962.c,1,llama2
gpt35-1485.c,0,gpt35
codellama_13b-9346.c,1,codellama_13b
mistral_7b-65.c,0,mistral_7b
gpt35-25780.c,1,gpt35
gpt35-25804.c,0,gpt35
falcon2-11B-2424.c,1,falcon2
codellama_13b-6821.c,0,codellama_13b
gemini_pro-10118.c,0,gemini_pro
falcon180b-2179.c,1,falcon180b
llama2-13B-11280.c,0,llama2
mistral_7b-4161.c,0,mistral_7b
mistral_7b-4648.c,0,mistral_7b
falcon180b-68233.c,0,falcon180b
mistral_7b-9650.c,1,mistral_7b
gemini_pro-14440.c,1,gemini_pro
codellama_13b-8472.c,0,codellama_13b
codellama_13b-1209.c,1,codellama_13b
gpt4o_mini-25055.c,1,gpt4o_mini
gpt4o_mini-34489.c,1,gpt4o_mini
falcon2-11B-2615.c,0,falcon2
falcon2-11B-1331.c,1,falcon2
llama2-13B-11132.c,1,llama2
gpt4o_mini-8578.c,0,gpt4o_mini
mistral_7b-1719.c,1,mistral_7b
falcon180b-58510.c,0,falcon180b
gemma7b-800.c,1,gemma7b
mistral_7b-2620.c,0,mistral_7b
gemini_pro-10330.c,0,gemini_pro
llama2-13B-8373.c,1,llama2
gpt4o_mini-32709.c,1,gpt4o_mini
gpt35-17277.c,0,gpt35
codellama_13b-850.c,1,codellama_13b
mistral_7b-513.c,1,mistral_7b
falcon180b-28379.c,1,falcon180b
gemma7b-5497.c,0,gemma7b
gpt4o_mini-31332.c,1,gpt4o_mini
mistral_7b-8929.c,1,mistral_7b
gpt4o_mini-13694.c,1,gpt4o_mini
gpt4o_mini-18866.c,0,gpt4o_mini
llama2-13B-17985.c,1,llama2
falcon2-11B-10947.c,1,falcon2
mistral_7b-532.c,0,mistral_7b
falcon2-11B-11663.c,1,falcon2
gpt4o_mini-30398.c,1,gpt4o_mini
falcon180b-14191.c,0,falcon180b
gemma7b-32965.c,0,gemma7b
gpt4o_mini-28183.c,1,gpt4o_mini
mistral_7b-4638.c,0,mistral_7b
llama2-13B-10446.c,1,llama2
gpt4o_mini-39659.c,0,gpt4o_mini
gemini_pro-7099.c,1,gemini_pro
gemini_pro-20313.c,1,gemini_pro
llama2-13B-7475.c,1,llama2
gemini_pro-28449.c,1,gemini_pro
falcon180b-29440.c,1,falcon180b
llama2-13B-1611.c,1,llama2
mistral_7b-6708.c,0,mistral_7b
gemma7b-6903.c,1,gemma7b
gemini_pro-36789.c,0,gemini_pro
gpt4o_mini-32447.c,1,gpt4o_mini
gemini_pro-36195.c,0,gemini_pro
llama2-13B-6841.c,0,llama2
gemini_pro-31747.c,1,gemini_pro
codellama_13b-1339.c,1,codellama_13b
codellama_13b-7739.c,1,codellama_13b
gemma7b-6456.c,1,gemma7b
gemini_pro-9840.c,1,gemini_pro
gemma7b-12220.c,1,gemma7b
codellama_13b-1826.c,1,codellama_13b
codellama_13b-9202.c,1,codellama_13b
codellama_13b-2949.c,1,codellama_13b
codellama_13b-2210.c,0,codellama_13b
codellama_13b-5890.c,0,codellama_13b
gemma7b-22389.c,0,gemma7b
falcon180b-68268.c,1,falcon180b
gemma7b-30288.c,1,gemma7b
gemini_pro-36480.c,1,gemini_pro
llama2-13B-16211.c,1,llama2
falcon180b-20603.c,1,falcon180b
gpt4o_mini-33219.c,1,gpt4o_mini
gpt4o_mini-24239.c,0,gpt4o_mini
gpt4o_mini-10119.c,1,gpt4o_mini
gemma7b-9148.c,0,gemma7b
gpt35-5658.c,1,gpt35
falcon2-11B-3704.c,1,falcon2
gemini_pro-215.c,1,gemini_pro
falcon2-11B-8444.c,0,falcon2
codellama_13b-1094.c,1,codellama_13b
falcon2-11B-6797.c,0,falcon2
falcon2-11B-9252.c,0,falcon2
codellama_13b-7582.c,1,codellama_13b
gpt35-39699.c,1,gpt35
gpt4o_mini-5432.c,0,gpt4o_mini
gpt35-28608.c,0,gpt35
falcon2-11B-11482.c,1,falcon2
gpt35-46221.c,0,gpt35
gemma7b-6082.c,1,gemma7b
gemini_pro-12660.c,0,gemini_pro
codellama_13b-6048.c,1,codellama_13b
falcon2-11B-11775.c,0,falcon2
mistral_7b-112.c,1,mistral_7b
mistral_7b-9594.c,0,mistral_7b
llama2-13B-10693.c,0,llama2
gpt4o_mini-6425.c,0,gpt4o_mini
gpt4o_mini-6886.c,1,gpt4o_mini
gpt4o_mini-32191.c,1,gpt4o_mini
gpt4o_mini-7171.c,0,gpt4o_mini
mistral_7b-7455.c,1,mistral_7b
falcon180b-28818.c,1,falcon180b
gpt35-15380.c,0,gpt35
gpt35-6590.c,1,gpt35
falcon180b-31773.c,0,falcon180b
gemma7b-44398.c,1,gemma7b
codellama_13b-4633.c,1,codellama_13b
mistral_7b-5345.c,0,mistral_7b
gemma7b-39768.c,0,gemma7b
codellama_13b-716.c,1,codellama_13b
gemma7b-24776.c,0,gemma7b
falcon2-11B-2372.c,0,falcon2
mistral_7b-4952.c,1,mistral_7b
gemma7b-40656.c,1,gemma7b
gemini_pro-32678.c,1,gemini_pro
gemma7b-11969.c,1,gemma7b
falcon2-11B-417.c,1,falcon2
gemini_pro-32089.c,0,gemini_pro
mistral_7b-5635.c,0,mistral_7b
gpt35-65220.c,1,gpt35
gpt35-51835.c,0,gpt35
falcon2-11B-10960.c,1,falcon2
codellama_13b-1795.c,1,codellama_13b
mistral_7b-2825.c,0,mistral_7b
falcon180b-55791.c,1,falcon180b
mistral_7b-2927.c,0,mistral_7b
gemini_pro-11232.c,1,gemini_pro
llama2-13B-3391.c,1,llama2
falcon2-11B-2102.c,1,falcon2
falcon2-11B-9933.c,0,falcon2
gpt4o_mini-21783.c,1,gpt4o_mini
gpt4o_mini-30329.c,0,gpt4o_mini
falcon180b-22363.c,0,falcon180b
gpt4o_mini-14464.c,0,gpt4o_mini
mistral_7b-900.c,1,mistral_7b
gemma7b-16143.c,1,gemma7b
gpt35-20086.c,0,gpt35
gpt4o_mini-5115.c,0,gpt4o_mini
gpt35-73400.c,0,gpt35
gpt35-50905.c,1,gpt35
gemini_pro-39444.c,0,gemini_pro
gemini_pro-36498.c,0,gemini_pro
gemma7b-24546.c,0,gemma7b
falcon2-11B-473.c,0,falcon2
gpt4o_mini-25157.c,1,gpt4o_mini
gpt35-70625.c,1,gpt35
gpt4o_mini-34909.c,1,gpt4o_mini
llama2-13B-14322.c,1,llama2
gemma7b-33322.c,1,gemma7b
mistral_7b-2425.c,1,mistral_7b
gpt4o_mini-2755.c,0,gpt4o_mini
falcon180b-63375.c,1,falcon180b
llama2-13B-10102.c,1,llama2
gpt35-66051.c,0,gpt35
gemma7b-25609.c,1,gemma7b
falcon2-11B-8101.c,1,falcon2
codellama_13b-249.c,1,codellama_13b
falcon180b-32148.c,0,falcon180b
gpt35-65030.c,0,gpt35
gpt35-23482.c,1,gpt35
gpt35-67808.c,1,gpt35
mistral_7b-3647.c,1,mistral_7b
gpt35-29574.c,1,gpt35
falcon2-11B-6945.c,1,falcon2
mistral_7b-9054.c,1,mistral_7b
gemini_pro-16973.c,1,gemini_pro
gemini_pro-38626.c,1,gemini_pro
gpt4o_mini-34955.c,1,gpt4o_mini
gemini_pro-34036.c,0,gemini_pro
gpt35-73524.c,0,gpt35
falcon2-11B-6174.c,1,falcon2
gpt4o_mini-37043.c,0,gpt4o_mini
gemma7b-37397.c,1,gemma7b
falcon180b-25853.c,0,falcon180b
falcon2-11B-4633.c,1,falcon2
gpt35-74024.c,1,gpt35
gpt35-4486.c,0,gpt35
codellama_13b-5790.c,1,codellama_13b
falcon2-11B-3440.c,1,falcon2
falcon2-11B-10587.c,0,falcon2
